id,DELTA_GEOM__K_all_bb_mean,DELTA_GEOM__K_all_bb_median,DELTA_GEOM__K_all_bb_q90,DELTA_GEOM__K_all_bb_iqr,DELTA_GEOM__K_all_bb_frac_neg,DELTA_GEOM__K_FW_mean,DELTA_GEOM__K_FW_median,DELTA_GEOM__K_FW_q90,DELTA_GEOM__K_CDR_mean,DELTA_GEOM__K_CDR_median,DELTA_GEOM__K_CDR_q90,DELTA_GEOM__K_HCDR3_mean,DELTA_GEOM__K_HCDR3_median,DELTA_GEOM__K_HCDR3_q90,DELTA_GEOM__K_chi1_mean,DELTA_GEOM__K_chi1_median,DELTA_GEOM__K_chi1_q90,DELTA_ENV__K_all_bb_mean,DELTA_ENV__K_all_bb_median,DELTA_ENV__K_all_bb_q90,DELTA_ENV__K_all_bb_iqr,DELTA_ENV__K_all_bb_frac_neg,DELTA_ENV__K_FW_mean,DELTA_ENV__K_FW_median,DELTA_ENV__K_FW_q90,DELTA_ENV__K_CDR_mean,DELTA_ENV__K_CDR_median,DELTA_ENV__K_CDR_q90,DELTA_ENV__K_HCDR3_mean,DELTA_ENV__K_HCDR3_median,DELTA_ENV__K_HCDR3_q90,DELTA_ENV__K_chi1_mean,DELTA_ENV__K_chi1_median,DELTA_ENV__K_chi1_q90,K_CH1_mean,K_CH1_median,K_CH1_q10,K_CH1_q90,K_CH1_iqr,K_CH1_frac_neg,K_CH1_n,K_CL_mean,K_CL_median,K_CL_q10,K_CL_q90,K_CL_iqr,K_CL_frac_neg,K_CL_n,K_CH1_CL_mean,K_CH1_CL_median,K_CH1_CL_q10,K_CH1_CL_q90,K_CH1_CL_iqr,K_CH1_CL_frac_neg,K_CH1_CL_n,K_CONST_mean_median,K_CONST_diff_median,K_VH_CH1_mean,K_VH_CH1_median,K_VH_CH1_q10,K_VH_CH1_q90,K_VH_CH1_iqr,K_VH_CH1_frac_neg,K_VH_CH1_n,K_VL_CL_mean,K_VL_CL_median,K_VL_CL_q10,K_VL_CL_q90,K_VL_CL_iqr,K_VL_CL_frac_neg,K_VL_CL_n,K_CH1_CL_mean_x,K_CH1_CL_median_x,K_CH1_CL_q10_x,K_CH1_CL_q90_x,K_CH1_CL_iqr_x,K_CH1_CL_frac_neg_x,K_CH1_CL_n_x,K_full_median,K_full_mean,K_full_q90,K_full_n_sites,PREP_RELAX_SENS__K_all_bb_mean,PREP_RELAX_SENS__K_all_bb_median,PREP_RELAX_SENS__K_all_bb_q90,PREP_RELAX_SENS__K_all_bb_iqr,PREP_RELAX_SENS__K_all_bb_frac_neg,PREP_RELAX_SENS__K_FW_mean,PREP_RELAX_SENS__K_FW_median,PREP_RELAX_SENS__K_FW_q90,PREP_RELAX_SENS__K_CDR_mean,PREP_RELAX_SENS__K_CDR_median,PREP_RELAX_SENS__K_CDR_q90,PREP_RELAX_SENS__K_HCDR3_mean,PREP_RELAX_SENS__K_HCDR3_median,PREP_RELAX_SENS__K_HCDR3_q90,PREP_RELAX_SENS__K_chi1_mean,PREP_RELAX_SENS__K_chi1_median,PREP_RELAX_SENS__K_chi1_q90
ADI-45456,-4.254033344646416,-0.12522912406966213,4.087478609633763,1.3274287151384172,0.0,-21.615182593053532,-1.6780702625334705,-50.26697040156229,2.006796713216332,1.252291240696616,5.585218933506923,9.055969152922401,8.29116984640417,12.151432733325919,-3.9993173062887166,-4.071449281752846,-0.877605701480185,0.7342600974617852,-0.40073319702291954,-1.4777036640220018,4.433110992066034,0.0104166666666666,5.76249350819899,0.06211364553855425,29.609174095030824,0.19723587040971324,0.05009164962786272,0.20036659851143668,-0.023042158828822323,-0.04908981663530909,-0.11020162918130438,0.03539809907036151,0.07213197546412609,0.16109474520321143,32.367114867436605,15.72877798314953,9.016496933015654,72.01175550501837,40.64937367301224,0.0263157894736842,38.0,37.57757692377407,14.025661895802129,10.719613020363056,79.74590620756068,55.100814590651225,0.0,34.0,37.280710235538336,28.05132379160426,10.69957636051191,73.2540284157894,53.3726526784899,0.0,8.0,14.877219939475829,1.7031160873474018,30.4807687985557,12.522912406966189,10.960052938576808,80.24682270383933,16.930977574218286,0.0,8.0,56.50338078023144,31.75810586406625,10.89994295902337,126.67176357894436,69.87785123087133,0.0,8.0,37.280710235538336,28.05132379160426,10.69957636051191,73.2540284157894,53.3726526784899,0.0,8.0,13.825295297290667,35.1974356324411,93.50107319537231,108,1.0782227582397823,1.5027494888359438,3.0956639470020377,0.45082484665078226,0.0,3.1235611426409484,0.5159439911670063,6.837510174203544,-0.6042305236361187,-1.1771537662548184,-2.279170058067834,-14.91328592720788,-3.366158854992509,-34.99322496363225,-10.059739022598656,2.2400985713581107,-2.284179223030634
ADI-45459,-5.8970394524403815,3.5314612987644622,-3.311058040401875,-18.997258121367715,0.0,-8.341712320878688,-6.852537669091898,-9.146735222048093,-19.4224109975842,-6.912647648645336,-44.36617407539981,-3.0567928268908133,8.760027686920989,-6.932684308496476,-36.26101122128044,-3.1136969408680724,-4.181250177737127,4.950307274473722,-0.7764205692319042,11.821629312176086,12.848508129547312,0.0104166666666666,3.685749304378241,0.200366598511458,9.367138480410716,0.12045568451687672,0.6511914451622403,0.4908981663530767,0.1703116087347496,0.100183299255729,0.6010997955343811,0.0881613033450428,-0.008014663940459243,0.020036659851143668,50.27092500548027,13.424562100267751,9.016496933015654,122.41397336057588,73.43435835444971,0.0,38.0,51.1279206295412,13.124012202500564,9.727798357731334,135.26749065508605,77.94260682095755,0.03125,32.0,35.81552948392329,17.28161912161334,10.18864153430769,92.34896525393144,34.463054943970945,0.0,8.0,13.274287151384158,0.300549897767187,38.63318477549069,16.4801527275675,11.100309557534828,83.37254164061808,53.9987982988382,0.0,8.0,38.09469954199114,12.522912406966189,9.537450089145448,85.93723410156475,59.05805491125253,0.0,8.0,35.81552948392329,17.28161912161334,10.18864153430769,92.34896525393144,34.463054943970945,0.0,8.0,14.398343769033442,42.434825590377606,105.89374731330608,108,-0.9379661392817624,-2.2791700580678445,-5.194504066409564,-1.1521079414408817,0.0,-1.0470356971814816,-0.1602932788091671,-1.4426395092825004,1.401859013350169,9.717780027805762,-10.038366585424072,2.97364068850856,10.535275749732513,0.9717780027805532,5.409230271147688,1.4346248453420483,13.877390612903653
ADI-45460,5.871993627626438,0.7012830947901065,6.136227079413459,24.63256870450249,0.0,-10.882596406281877,-7.153087566859087,-8.505562106811368,3.5673504924390187,0.1502749488835935,12.062069230389838,8.859960527928585,9.467321779666442,30.375576334337197,-8.258443301980627,-0.17231527471985686,-1.357684071513642,-6.200093932688958,3.281003050625138,-20.727924616010455,-26.385776441477745,0.0,1.4691303059153284,-0.20036659851145622,9.757853347508018,-0.03194079305683317,0.0,0.27049490799048215,0.3506415473950426,0.30054989776719054,-0.025045824813929585,0.02137243717455739,0.020036659851148997,0.07052904267603921,31.4251437224222,23.292617076957107,12.222362509198998,54.97057630161877,29.679302404509865,0.0,34.0,53.387152892855845,17.131344172729744,7.613930743435442,132.1016983986051,85.00552941848647,0.0,38.0,40.94992357077943,34.463054943970945,9.717780027805762,74.53637464626273,43.17900197921941,0.0,8.0,20.211980624843427,6.1612729042273635,36.39158345464374,16.430061077939637,10.779722999916494,82.61114856627454,41.47588589187201,0.0,8.0,41.36317968020931,18.684185311193552,9.797926667210346,99.08128296391646,42.65303965812684,0.0,8.0,40.94992357077943,34.463054943970945,9.717780027805762,74.53637464626273,43.17900197921941,0.0,8.0,16.229694479428176,42.03780288591969,118.01592652324932,108,-0.5635310583134796,-0.4758706714647136,12.618086541259117,-0.9266955181155083,0.0,-3.2279059020196,0.04007331970228911,-14.877219939475864,-1.1220529516641662,-0.5009164962786485,0.9617596728549955,8.434181506091726,-1.7532077369752699,26.854133365498257,-1.3511387626289402,-0.7694077382840039,-9.123893429817798
ADI-45461,11.096552683812746,2.855224028788289,14.621752526373712,4.495725554100865,-0.025,-6.996956904133995,-13.449607925081686,-14.16591851476015,-0.5026697040156307,-0.25146008113188145,3.0505814623369787,36.698812239028,4.71863339494486,140.18649064854242,-1.7264921905070718,-0.9457303449740859,-2.199223785261772,3.545027787205335,-0.025045824813926032,40.158475506659144,9.479844692073407,0.0,7.2222312176254135,0.15027494888359527,7.183543289832826,-0.15695383550064435,-0.3816983701643295,0.4908981663530767,-0.05142742695127822,-0.4508248466507858,-0.4107515269484736,0.13090617769414692,-0.024043991821375954,-0.119418492712839,46.32888277052455,26.047657806489667,7.613930743435442,137.05075338183795,36.14112520650442,0.0,34.0,50.78458411438355,16.6304276764511,9.868054976689356,149.7740323873156,75.06233696735534,0.0,36.0,33.49879068863455,19.084918508216468,12.242399169050143,75.66844592785249,29.629210754882,0.0,8.0,21.339042741470383,9.417230130038568,35.87814404595812,25.49664966058316,14.226028494313589,78.27321170850145,29.22847755785908,0.0,8.0,64.15488026088778,29.503981630812333,9.156753551973676,174.74972889176897,74.36105387256522,0.0,8.0,33.49879068863455,19.084918508216468,12.242399169050143,75.66844592785249,29.629210754882,0.0,8.0,18.63409366156569,44.19764350309628,118.88752122677415,108,-7.423582474849553,2.2791700580678445,-3.3461221951413336,2.1539409339981788,0.0,8.115568559468734,7.91448064120263,23.642857891155145,-0.05610264758320227,0.4107515269484914,-3.751864557127064,-34.25712260661197,8.40537880755571,-136.08899370898303,15.875713488724601,6.708273718163648,53.54356538702018
ADI-45463,-4.376757886234685,-0.6010997955343758,-2.9754439878951615,-10.030852837979907,0.025,-10.426409897874617,-0.7263289196040379,-12.703242345626506,-7.281417953354236,-0.32559572258112013,-30.63104374743928,-6.322522478165787,-1.6279786129056042,-28.497139473292236,2.549998910389167,-2.0878199564894047,5.124576123529074,6.3693619653897855,1.0268788173712267,23.823588563012464,11.834152224583043,0.0,-1.7914205096913847,0.06411731152366684,-6.83751017420353,-0.177854821855167,0.20036659851145977,-0.16029327880917776,-0.10564784285150353,-0.40073319702291954,-0.3506415473950639,-0.06211364553855958,-0.05209531561298064,-0.13063902222946666,48.29312087455951,18.78436861044928,6.511914451622418,139.45515256397545,61.98841641448262,0.0,42.0,42.1889552571628,16.12951118017245,9.817963327061491,93.96191637194867,66.1460233335954,0.0,34.0,59.93465877974017,44.83202641693895,8.976423613313363,129.37671265884907,91.7428562934343,0.0,8.0,17.456939895310867,2.654857430276831,22.70404019382969,13.0739205528727,8.6658553856206,46.96593069108598,13.775203647662805,0.0,8.0,39.534834468792255,16.12951118017245,9.667688378177896,89.43363124558971,56.95420562688222,0.0,8.0,59.93465877974017,44.83202641693895,8.976423613313363,129.37671265884907,91.7428562934343,0.0,8.0,12.923645603989105,38.71034446838042,114.37927276026636,108,1.0882410881653684,-0.02504582481393136,0.6461822801994543,2.141418021591221,-0.025,9.036867537197654,0.5209531561297922,8.00464561053279,3.509008453460684,-1.6029327880916746,7.814297341946926,-2.3400997191606443,0.5510081459065148,-1.9535743354867208,17.272268680349477,2.031717308906197,24.358968114235104
ADI-45464,-3.5527502498563024,2.7299949047186267,-20.12181565551326,-14.338734705976279,-0.025,-10.330170481166263,-7.513747444179714,-16.83580343992533,-10.922525944397265,-1.577886963277738,-68.23484512307735,-3.7545082830796446,-2.003665985114594,-17.391820750794643,-8.663183830973786,-1.6750647635557954,-32.80642390747822,3.678188089132746,-0.17532077369753196,17.96286555655226,15.866530019626161,0.0,3.9273499563541847,-0.651191445162242,12.225167641578125,-0.012578569795444139,-0.22541242332538935,-0.7339428503474821,0.2411078068754584,-0.200366598511458,0.3205865576183342,0.06612097750878831,0.01602932788091671,-7.105427357601002e-15,34.33782581990128,18.58400201193782,9.968238275945083,87.05928705322893,26.24802440500113,0.0,36.0,48.57637722662184,23.843625222863626,9.146735222048102,106.19429721107326,74.5864662958906,0.0,32.0,38.63318477549069,17.982902216403446,10.719613020363056,93.6313114844048,37.318278972759245,0.0,8.0,21.213813617400724,-5.259623210925806,35.13929221394712,18.433727063054228,11.160419537088265,83.8133481573433,37.21809567350351,0.0,8.0,64.63075093235248,53.9987982988382,9.006478603090082,136.94055175265666,104.41604364928408,0.0,8.0,38.63318477549069,17.982902216403446,10.719613020363056,93.6313114844048,37.318278972759245,0.0,8.0,18.58400201193782,39.17979598770765,104.63784947383624,108,0.04383019342437677,0.6762372699761734,-3.3511313601041337,-3.1808197513694196,0.0,3.315746618807026,0.9016496933015645,20.705082823780117,1.2658716434846156,1.878436861044925,0.9407211800113018,-3.46767793157165,-1.202199591068755,-7.613930743435439,6.05975382764823,2.4564944977504872,22.679094552315032
ADI-45465,-6.439281559662014,-0.20036659851145977,-11.37581363048811,-7.764205692319038,0.0,-12.91610180155515,-27.47727348686893,-5.670374737874255,-6.445793474113636,-0.3756873722089882,-14.85718327962465,-24.58726359028351,-2.22907840843998,-80.82227557476419,-2.716303187153674,-0.5329751520404855,-8.206214408635319,3.735376055791235,1.8032993866031308,-2.589738285760646,1.6279786129056006,0.0,6.228634940303891,0.6010997955343793,0.41075152694850203,0.12790067871648603,0.4167625249038309,-0.3406232174694708,0.33906481059216986,-0.6511914451622403,0.4908981663530767,0.011354107248976675,-0.040073319702292665,0.0777422402224488,48.18065319456171,29.85462317820739,10.819796319618783,84.01371475585476,63.916944925155406,0.0,40.0,33.97466136009927,12.723279005477648,8.69591037539732,88.46185324280914,38.24497449087473,0.0,32.0,46.322252993367925,19.83629325263444,11.030181248055817,100.09313428639932,69.90289705568524,0.0,8.0,21.28895109184252,17.13134417272974,35.43984211171431,29.85462317820739,10.859869639321078,73.09373513698024,38.97130341047878,0.0,8.0,57.505213772788736,32.2590223603449,12.102142550092124,118.29643976116536,57.20466387502154,0.0,8.0,46.322252993367925,19.83629325263444,11.030181248055817,100.09313428639932,69.90289705568524,0.0,8.0,16.22969447942818,41.22902682152078,92.20870863497343,108,0.70003080354941,1.3274287151384172,-5.780576367055573,4.583385940949626,0.0,-1.056573147270619,1.7552114029603825,-10.018329925572985,3.893123009077641,0.020036659851148997,22.921938869710857,1.688422536789897,6.161272904227362,-1.0575349069434878,2.5713713475637228,1.4306175133718213,-6.261055470286074
ADI-45469,-18.03299386603132,-0.22541242332539113,-1.57287779831492,-4.959073313158619,0.0,-50.79348180419885,-6.136227079413434,-0.400733197022916,-4.704128915809967,-1.6780702625334687,-5.610264758320824,-12.658354661821093,-5.234577386111866,-21.679665958939836,-14.92397214579517,-4.339940523758203,-1.0106491228918024,8.337963795764878,1.302382890324484,7.248261701152046,1.54031822605684,0.0,-0.7810033129722171,0.154282280853824,2.103849284370341,-0.15051067429360643,-0.5510081459065113,0.28051323791603977,-0.5556833665384389,-0.9517413429294308,-1.1821629312176185,0.3332764421907264,-0.04808798364275191,0.0008014663940443256,45.05743884026434,12.923645603989105,9.016496933015654,133.4441546086317,48.33844189088949,0.0,36.0,61.98591183200123,16.830794274962557,9.216863531527114,102.58769843786703,49.7410080804697,0.0,40.0,45.44564912488029,35.565071235783975,11.460969434855455,88.12123002533966,49.86623720453936,0.0,8.0,14.87721993947583,-3.907148670973452,35.915712783179025,23.643258624352164,11.180456196939412,72.45256202174356,41.22542764373269,0.0,8.0,31.182051893345808,14.626761691336508,9.457303449740865,72.31230540278554,25.94747450723394,0.0,8.0,45.44564912488029,35.565071235783975,11.460969434855455,88.12123002533966,49.86623720453936,0.0,8.0,16.22969447942818,48.77846920417603,109.48030942666117,108,2.175229885090026,-1.602932788091671,-4.603422600800812,-3.694259160055026,0.0,7.054137292824969,5.702433393636124,-13.57483704915137,0.6335120394112295,-0.5510081459065113,4.628468425614699,0.39850690148389845,0.20036659851145977,-3.36615885499252,9.229553416099511,7.177131558680463,23.628832229259338
ADI-45470,-1.4952357413917738,1.5027494888359438,8.139893064527982,-5.622787670727824,0.0,-3.6519016611297026,-1.828345211417064,1.2524916072951555,-5.241604131406891,-0.5189494901446778,-8.19499387911867,-8.028355658023315,-10.168604874456541,-15.002449063545498,-4.689246293829843,0.028051323791604688,-15.147714847466311,5.846739087605727,0.3255957225811219,10.33390731822847,11.233052429048662,0.0,1.433320389693801,1.252291240696616,6.251437873557485,0.019814030297247598,0.100183299255729,0.16029327880917776,-0.07947875074287225,-0.45082484665078226,0.13023828903246226,0.04140909702570639,0.10819796319618646,0.02324252542733163,57.70307578881879,20.23702644965736,9.397193470187428,104.72160271201405,64.04217404922508,0.0,40.0,36.05207338494377,12.823462304733376,10.168604874456545,84.05378807555705,58.38181764127636,0.0,36.0,52.2581134742699,40.47405289931472,9.367138480410707,108.8491546413501,80.47223512716471,0.0,8.0,16.530244377195366,7.413564144923985,32.008564112205576,16.88088592459042,9.57752340884774,69.70753962213658,45.73367611024052,0.0,8.0,45.49574077450816,11.771537662548216,10.298843163488993,116.60334200374356,66.49666488099044,0.0,8.0,52.2581134742699,40.47405289931472,9.367138480410707,108.8491546413501,80.47223512716471,0.0,8.0,13.474653749895618,39.84041208398506,104.28079619528884,108,1.407575354543006,-1.6029327880916728,-12.362619128156979,14.313688881162356,0.0,3.6428250542171376,-0.5510081459065095,4.032177428444605,1.1236113585414813,-0.30756272871508905,1.4777036640220018,3.1991866895662966,0.05009164962786272,7.273307525965947,6.98210806946264,1.0779722999916501,-2.2481132352985647
ADI-45472,-0.36566904228341457,1.602932788091671,-3.0305448024857924,1.4276120143941498,0.0,0.2043238388320603,-8.766038684876333,15.084198635738176,1.5810176913794756,1.3524745399523468,3.606598773206251,-7.157504739599013,-8.415397137481271,-20.517539687573404,12.456123540795698,-0.13624928698779115,5.48764040003185,5.300322676248435,1.602932788091671,17.587178184343287,3.093159364520652,0.0,-0.9381906240819475,0.09617596728550026,-2.6207951085298617,0.0939218430522466,0.0,0.15027494888359882,0.28816359895012056,0.05610264758320227,1.7031160873474107,0.018032993866032854,0.07613930743435304,-0.23002085509115489,44.48639403450669,26.598665952396185,9.016496933015654,100.54395913305012,59.05805491125254,0.0,40.0,52.55932247269009,12.322545808454729,9.417230130038572,116.41299373515768,68.32501009240751,0.0,38.0,37.93190168070058,23.492983675468565,10.298843163488993,73.61468829311002,37.46855392164284,0.0,8.0,19.460605880425458,14.276120143941457,33.987184272506234,30.255356375230303,11.521079414408891,65.33954777458678,34.61332989285454,0.0,8.0,35.40227337449341,15.628594683893802,9.898109966466077,86.61848053650371,41.97680238815066,0.0,8.0,37.93190168070058,23.492983675468565,10.298843163488993,73.61468829311002,37.46855392164284,0.0,8.0,17.3317107712412,39.18410015908307,93.82165975299066,108,2.1789867588121155,-0.40073319702291776,6.41173115236667,5.497558546658155,-0.025,-3.0223297719468434,5.6182794222613115,-21.419590114071994,0.24106606383410423,0.9016496933015681,-3.5064154739505327,1.0282449532701747,5.145414249774269,8.315213838225546,-12.29583026198653,7.890436649381257,-21.956973331279734
ADI-45485,-2.6035134894082717,-0.1502749488835935,2.158950098960972,-7.927003553609595,0.0,-15.71544380380837,-10.64447554592126,-17.246554966873816,-1.5699724826365369,-1.5277953136498716,-5.745512212316044,-7.500723615276463,-14.726944990592235,3.220893071071714,-0.9864715533380846,-1.398558857609986,-0.16269767799130364,7.6416898659375505,-2.304215882881776,4.6535142504286,8.628286648399687,0.0,0.3266786634921104,5.309714860553662,6.4417861421433855,-0.011220529516638322,-0.27550407295325385,0.8465488787109123,-0.39694849460659043,-0.016029327880918487,-1.0419063122596128,0.010686218587277807,0.02003665985114722,-0.044080651672512516,37.43614167776599,17.532077369752663,10.338916483191284,83.91353145659902,43.805147599567725,0.0,34.0,61.43490368609473,12.322545808454729,9.30702850085727,119.41849271282956,69.42702638422054,0.0,40.0,48.15059820478498,33.56140525066938,9.286991841006124,100.63412410238028,73.50949582889152,0.0,8.0,14.927311589103695,5.2095315612979345,30.931593645206483,19.886384902262307,11.611244383739049,62.564470385203066,26.47343682832652,0.0,8.0,33.811863498808705,11.120346217385974,9.357120150485136,99.65232776967412,22.04032583626049,0.0,8.0,48.15059820478498,33.56140525066938,9.286991841006124,100.63412410238028,73.50949582889152,0.0,8.0,13.474653749895616,43.4449329813549,96.60675547229992,108,3.2972828367541993,2.1038492843703143,6.857546834054702,5.710448057576592,0.0,1.8555689340409032,-0.9016496933015645,9.6676883781779,0.7255274532099918,-0.5760539707204462,2.0086751500773588,7.9788205822802,9.837999986912637,26.929270839940074,-0.24110780687545308,0.41275519293360574,-0.3686745412610932
ADI-45490,-11.592460015128601,-0.07513747444179586,-16.33989610860948,-1.5904098756847134,0.0,-38.88612038238878,-8.510571271774225,-46.84070156701631,-5.005612410266828,-2.1288951091842527,-11.851684301952815,4.849122142225447,-2.654857430276831,9.97404890730192,5.883431220958135,1.5748814643000664,-9.325061494723307,1.4263597231534462,0.47587067146471185,1.1170437867013874,4.069946532264005,0.0,-1.7276634155515183,-0.09617596728550026,-9.276973511080527,0.049986193523384514,0.1502749488835935,-0.9617596728550097,0.023643258624346686,0.077141140426912,-0.10018329925571834,-0.0013357773234066173,0.12823462304733724,0.0480879836427448,43.048763690186966,13.624928698779213,10.919979618874516,120.84109556226092,72.05683798968344,0.0,40.0,58.01447887733869,19.0348268585886,10.469154772223732,106.1442055614454,59.55897140753118,0.0,36.0,59.09562364847344,36.96763742536418,10.108494894903108,124.6580792639042,105.21751004332992,0.0,8.0,16.329877778683905,-5.409898159809385,22.879360967527223,12.673187355849782,10.849851309395504,43.94039505356295,11.646308538478555,0.0,8.0,35.60263997300487,19.0348268585886,15.55846637441479,71.10008748179122,41.32561094298842,0.0,8.0,59.09562364847344,36.96763742536418,10.108494894903108,124.6580792639042,105.21751004332992,0.0,8.0,15.883060264003356,41.81331808573556,116.2226454665718,108,1.540318226056847,-0.200366598511458,14.621752526373712,-0.9642642553363956,0.0,-1.2625709183593727,1.2262435828901292,-5.770558037130016,4.280146912518209,-2.0537576347424533,2.5146008113188003,-9.195223938887871,-9.058573918703063,-14.717728127060724,-8.440109017964355,-0.9016496933015663,1.340051810844642
ADI-45491,-4.269060839534767,-1.0268788173712267,-27.18473825304217,-7.037876772714995,0.0,-6.691733840776902,-1.3855350287067427,-28.401965338999304,2.354307532509644,-0.10018329925572722,14.02566189580213,-30.819087800142288,-25.62187878465282,-70.32867607752212,-7.177131558680459,-1.727160079168776,-0.24043991821375243,0.46940050005444434,1.3775203647662817,3.3611496900297197,4.658523415391418,0.0,4.675565585418656,0.0,32.79139641258986,0.14714422078185407,0.0,-0.325595722581113,-0.38350166955094167,-0.9076606912569076,-0.35565071235784274,6.647495849948509,0.3045572297374175,1.323221016569672,28.894972627441987,16.630427676451095,8.164938889341954,68.70570662957932,22.99206717918992,0.0,38.0,34.44051370163841,16.029327880916718,10.198659864233264,81.74957219267527,54.80026469288403,0.0,40.0,32.48443478367029,22.190600785144085,9.908128296391649,63.86685327552755,36.91754577573632,0.0,8.0,16.329877778683908,0.6010997955343775,27.19976574793056,14.12584519505786,9.076606912569092,53.13722192523892,26.89921585016337,0.0,8.0,42.64051674571986,29.453889981184474,11.460969434855455,84.64486954116585,54.47466897030292,0.0,8.0,32.48443478367029,22.190600785144085,9.908128296391649,63.86685327552755,36.91754577573632,0.0,8.0,13.330389798967367,30.879424119742204,78.0327717902877,108,-1.5691209245928626,0.6261456203483089,-7.077950092417311,-2.041234722335485,0.0,-0.15482172938827432,1.1100309557534835,-1.477703664022016,-3.5721607640871014,-0.25045824813932427,-6.987785123087136,0.49791099730097343,0.47787433744982977,0.4858890013902908,0.5470008139362807,2.0798052925489436,-0.7068933595484275
ADI-45495,-8.167443471823354,-0.7012830947901083,-28.086387946343763,-19.397991318390623,0.0,-15.176090839357343,-2.028711809928522,-14.646798351187655,-12.74727143236558,-2.2040325836260504,-31.217116048085302,-2.0725420033529076,-0.20036659851146155,-10.794750494804859,-0.6865895442325964,0.8134883899565217,3.3902028468138887,3.1449207358027778,-0.4758706714647172,7.949544795942117,10.782227582397894,0.0,0.8498039926429577,0.6010997955343793,8.826148664429738,0.19576995301619604,0.8515580436737,0.2304215882881806,0.3569030035985392,0.3756873722089846,0.581063135683209,-0.04341276301081365,-0.1282346230473319,-0.01041906312259755,44.175825806813926,19.83629325263444,9.91814662631722,115.5113440418561,63.34089095443497,0.0,40.0,40.2707397331781,13.624928698779213,10.519246421851596,96.7269754314068,56.052555933580656,0.0,34.0,44.34363283306727,31.307281017415463,10.809777989693211,98.74065974644698,47.98780034349442,0.0,8.0,16.730610975706828,6.211364553855228,27.262380309965387,12.573004056594051,10.489191432074875,55.24107120960924,30.88150199557862,0.0,8.0,40.27368630080326,25.346374711699564,11.420896115153162,81.89984714155887,47.56202132165758,0.0,8.0,44.34363283306727,31.307281017415463,10.809777989693211,98.74065974644698,47.98780034349442,0.0,8.0,13.474653749895618,36.17188518986848,95.13406097324072,108,3.1031776944462237,0.7012830947901083,7.6089215784726605,0.5510081459065219,0.0,4.093860656845614,-0.30054989776719054,-5.5601731086929504,3.9097416504835962,1.1521079414408906,9.206845201601539,-4.257790218368498,-3.506415473950531,-5.294687365665297,1.5675346890213095,0.308564561707648,0.22521205672687827
ADI-45497,-0.43955422548451395,0.551008145906513,65.78536345627468,-10.13103613723564,0.0,-16.17404458329353,-5.665365572911504,-45.85890523431016,-3.365532709372161,1.1020162918130243,-10.894933794060577,-12.284476154737547,-0.6511914451622456,-62.08859971373832,-6.524604336194809,-4.54030712226966,-6.047865409469882,-3.0401457019978295,-1.3274287151384154,-28.983028474682598,15.415705172975386,0.0,0.7479793918775854,-0.38871120111223334,-0.434995885368366,-0.08766038684876776,0.12522912406966213,-0.6261456203483107,-0.2817154375071027,-0.09817963327061285,0.561026475832108,-0.035398099070359734,-0.05610264758321115,0.11140382877238153,48.06735766937397,17.73244396826412,10.619429721107329,119.71904261059672,60.56080440008848,0.0,34.0,38.64175308397967,12.723279005477648,9.487358439517584,95.53479417026368,53.52292762737349,0.0,38.0,38.34515779013047,16.88088592459042,10.298843163488993,79.89618115644427,59.70924635641478,0.0,8.0,15.227861486870886,5.009164962786473,38.382726527351366,11.470987764781029,10.579356401405034,89.75421780320805,64.26758647255048,0.0,8.0,44.19335788418367,12.122179209943267,9.827981656987063,127.56339494232036,53.1472402551645,0.0,8.0,38.34515779013047,16.88088592459042,10.298843163488993,79.89618115644427,59.70924635641478,0.0,8.0,14.02566189580213,43.00549934687874,109.9712075930142,108,-0.6273979115889929,0.17532077369752663,-16.991087553771706,4.87141292630983,0.0,5.965144829915182,1.2723279005477686,5.841688179601576,3.133858829843291,-0.17532077369752663,-2.880269853602229,-11.015955219561505,-0.8355287157927815,-14.005625235951015,10.014322593602724,4.071449281752846,3.2828063500117395
