id,K_CH1_mean,K_CH1_median,K_CH1_q10,K_CH1_q90,K_CH1_iqr,K_CH1_frac_neg,K_CH1_n,K_CL_mean,K_CL_median,K_CL_q10,K_CL_q90,K_CL_iqr,K_CL_frac_neg,K_CL_n,K_CH1_CL_mean,K_CH1_CL_median,K_CH1_CL_q10,K_CH1_CL_q90,K_CH1_CL_iqr,K_CH1_CL_frac_neg,K_CH1_CL_n,K_CONST_mean_median,K_CONST_diff_median
ADI-47175,49.3678252907421,18.88455190970501,10.318879823340138,155.183930547125,59.85952130529837,0.0,40.0,46.181370228789554,19.1851018074722,10.6294480510329,107.19613020363056,62.18878301299408,0.0,32.0,62.13869136336622,21.94014253700476,10.168604874456545,153.33053951089397,72.83325855891533,0.0,8.0,19.034826858588605,-0.30054989776719054
ADI-47282,45.98149795576784,16.530244377195366,10.118513224828678,129.19638272018892,45.38303456284547,0.0263157894736842,38.0,37.48623332739384,18.78436861044928,10.919979618874516,90.16496933015657,55.150906240279085,0.0,34.0,50.80545563506182,24.04399182137508,10.308861493414565,129.63718923691397,44.806980592125015,0.0,8.0,17.657306493822325,-2.254124233253915
ADI-47283,35.18660099415121,15.879052932033126,10.118513224828678,102.7379733867506,35.765437834295426,0.0,36.0,43.95394926463873,19.83629325263444,10.980089598427954,97.38818520649464,60.460621100832746,0.0,34.0,47.57454423406455,38.42029526457226,10.368971472968004,95.8854357176587,61.11181254599501,0.0,8.0,17.857673092333783,-3.957240320601315
ADI-47059,36.083667137813634,23.09225047844565,10.749668010139777,72.73307525965961,41.45084006705808,0.0,34.0,44.033064605374506,19.635926654122983,9.958219946019511,105.19246421851597,58.58218423978783,0.0,40.0,43.01620411792885,32.91021380550714,10.719613020363056,95.09398765353843,47.28651724870432,0.0,8.0,21.364088566284316,3.4563238243226664
ADI-47060,39.15497279244762,18.584002011937823,10.919979618874514,95.7752340884774,45.73367611024051,0.0,36.0,54.92549381695369,19.53574335486725,8.715947035248465,153.330539510894,91.26698562196958,0.0,36.0,39.73520106730371,18.13317716528704,12.863535624435666,90.79612411546762,16.830794274962553,0.0,8.0,19.05987268340254,-0.9517413429294272
ADI-47178,56.40025091335055,17.73244396826412,10.21869652408441,159.46175742534462,78.26820254353868,0.0,34.0,46.921961354190415,25.09591646356024,10.519246421851596,102.7379733867506,67.14785632615269,0.0,36.0,53.24742355442022,44.03056002289311,11.24056617649285,106.63510372779848,70.2535386030803,0.0,8.0,21.414180215912182,-7.363472495296119
ADI-47177,43.196681384970425,17.532077369752663,9.87807330661493,115.1005925149076,63.24070765517924,0.0,34.0,52.56868170196266,23.09225047844565,8.976423613313363,97.32807522694122,75.26270356586679,0.0,40.0,54.32439402141932,36.76727082685272,10.76970466999092,113.49765972681594,77.24132372616744,0.0,8.0,20.312163924099156,-5.560173108692986
ADI-47284,50.21131301308687,14.726944990592235,9.968238275945083,126.43132366073064,72.23215876338097,0.0,36.0,35.8155294839233,13.224195501756292,10.819796319618783,102.83815668600631,28.25169039011572,0.0277777777777777,36.0,45.34546582562456,13.424562100267751,10.69957636051191,122.39393670072472,59.23337568495006,0.0,8.0,13.975570246174264,1.5027494888359438
ADI-47179,48.823539971496174,17.882718917147713,9.91814662631722,127.37304667373448,68.12464349389606,0.0,38.0,43.25727018176296,12.122179209943267,7.964572290830494,112.70621166269568,66.2211608080372,0.0,32.0,51.73215115317731,34.41296329434308,11.220529516641705,108.04768824730424,45.057438840264346,0.0,8.0,15.002449063545491,5.760539707204446
ADI-47180,40.79305761536585,16.279786129056042,8.916313633759925,109.44023610695898,48.83935838716813,0.0,38.0,43.52080382373896,16.22969447942818,9.998293265721804,100.98476564977533,51.09348262042205,0.0,34.0,41.57606919112774,25.146008113188103,11.420896115153162,81.10839907743859,51.3689866933753,0.0,8.0,16.254740304242112,0.05009164962786272
ADI-45439,42.6928183210666,19.13501015784433,10.619429721107329,121.78281857526476,37.49359974645676,0.0,34.0,41.00924262954928,14.626761691336506,11.320712815897434,95.07395099368736,33.7367260243669,0.0,38.0,34.60080698044757,22.44105903328341,12.663169025924208,71.12012414164236,40.19854882636146,0.0,8.0,16.88088592459042,4.508248466507824
ADI-45368,31.369158937544004,12.623095706221916,10.719613020363056,74.63655794551848,31.00673111964828,0.0,34.0,36.91754577573632,20.63775964668028,11.501042754557746,102.28714854009982,42.95358955589403,0.0,38.0,45.307897088403664,32.60966390773995,11.07025456775811,97.849028383071,58.93282578718288,0.0,8.0,16.6304276764511,-8.014663940458364
ADI-47062,47.82573912411016,19.886384902262307,9.537450089145448,119.38843772305285,60.51071275046062,0.0,34.0,40.53996296461453,18.88455190970501,9.317046830782845,97.74884508381528,68.67565163980257,0.0,38.0,59.59654014475208,43.37936857773087,10.479173102149304,130.6290038995457,84.12892554999885,0.0,8.0,19.38546840598366,1.001832992557297
ADI-47182,42.17980538927411,13.524745399523482,9.71778002780576,106.26442552055236,61.86318729041297,0.0,38.0,57.04812746993446,33.71168019955297,9.71778002780576,138.62363118015293,75.53820763882004,0.0,32.0,35.377227549679475,25.396466361327427,8.144902229490807,73.93527485072836,43.805147599567725,0.0,8.0,23.618212799538227,-20.18693480002949
ADI-47063,38.03904215351574,16.029327880916718,8.86622198413206,89.71414448350578,54.49971479511685,0.0,36.0,41.39043543074212,12.923645603989105,8.215030538969819,103.71976971945674,64.84364044327091,0.0,34.0,41.01253813281426,35.114246389133186,9.33708349063399,76.01908747524753,56.328060006533896,0.0,8.0,14.476486742452911,3.105682276927613
ADI-47183,53.3686980745719,16.580336026823232,9.457303449740865,141.6591851476015,74.61151212070453,0.0,38.0,26.83066938225156,11.82162931217608,8.786075344727477,56.42323414082691,19.51069753005332,0.0,38.0,56.26544544449908,22.290784084399814,10.42908145252144,156.27592850901243,60.31034615194916,0.0,8.0,14.200982669499655,4.758706714647152
ADI-47064,51.156932043284,11.170437867013838,9.487358439517584,126.40126867095395,64.69336549438734,0.0,30.0,40.505062015751015,16.630427676451095,8.575690416290445,103.549458110722,47.061104825378926,0.0,42.0,48.71412926309847,25.697016259094617,9.357120150485134,124.92857417189468,62.53942456038914,0.0,8.0,13.900432771732467,-5.459989809437257
ADI-47066,40.766693589245925,15.528411384638073,9.17679021182482,123.325641383803,42.17716898666212,0.0,38.0,33.6439091441741,19.084918508216468,10.138549884679826,70.70937261469388,53.24742355442023,0.0,34.0,45.80881358468231,29.253523382673013,10.389008132819148,96.01567400669114,67.774001946501,0.0,8.0,17.30666494642727,-3.5565071235783954
ADI-45379,41.60111501594167,18.93464355933288,9.617596728550032,94.01200802157663,38.24497449087473,0.0,40.0,41.61437457025494,20.43739304816882,10.619429721107329,92.01836036638753,61.98841641448262,0.0,34.0,35.71534618466757,22.24069243477195,10.238733183935556,77.63203859326478,44.73184311768322,0.0,8.0,19.68601830375085,-1.5027494888359385
ADI-47067,45.15909542333265,13.574837049151348,8.475507117034716,116.71354363292488,62.43924126113341,0.0,34.0,70.33394888274609,16.079419530544584,8.11484723971409,117.31464342845923,95.22422594257088,0.0,38.0,137.18850541831455,19.53574335486725,10.709594690437482,321.2277307335709,94.94872186961764,0.0,8.0,14.827128289847966,-2.5045824813932356
ADI-47068,51.17303994630158,17.682352318636255,9.016496933015654,154.48264745233487,64.34272394699227,0.0,34.0,42.0796220900184,15.979236231288857,9.06658858264352,91.88812207735508,75.28774939068072,0.0,38.0,54.24925654697752,13.72511199803494,9.156753551973676,138.35313627216243,92.01836036638754,0.0,8.0,16.830794274962557,1.7031160873473983
ADI-47069,55.19473643370347,24.89554986504878,10.01832992557295,143.222044615991,84.45452127257997,0.03125,32.0,46.44023201025461,18.032993866031312,10.719613020363056,104.49118112372588,84.65488787109142,0.0,38.0,51.268803394119566,23.79353357323576,12.001959250836396,111.98489190805442,73.23399175593826,0.0,8.0,21.464271865540045,6.8625559990174665
ADI-47070,43.61869534817512,23.99390017174721,10.419063122595867,102.08678194158836,64.11731152366688,0.0,36.0,46.49389055753399,12.923645603989105,8.685892045471748,118.35654974071882,71.90656304079985,0.0,34.0,46.560188329100285,39.57240320601315,12.7032423456265,92.67957014147537,54.8503563425119,0.0,8.0,18.458772887868157,11.070254567758106
ADI-45442,35.54837401924134,16.22969447942818,10.519246421851596,71.23032577082367,37.668920520154295,0.0,36.0,43.877899757360574,16.12951118017245,9.84801831683821,101.696067074491,68.09959766908213,0.0,42.0,43.57973517624234,36.31644598020194,11.260602836343995,85.10571271774221,58.53209259015996,0.0,8.0,16.179602829800316,0.100183299255729
ADI-47184,42.09975461905543,20.287118099285223,9.91814662631722,88.0010100662328,42.65303965812683,0.0,44.0,60.59753827648225,26.79903255090764,8.886258643983208,191.75083477546625,77.84242352170182,0.0,30.0,44.368678657881205,37.21809567350351,10.929997948800088,87.11939703278237,55.075768765837296,0.0,8.0,23.54307532509643,-6.511914451622417
ADI-47073,50.31205288622736,18.53391036230996,9.617596728550032,127.63352325179936,75.13747444179711,0.0,40.0,50.05547232535574,17.532077369752663,10.819796319618783,103.99026462744722,74.28591639812342,0.0,36.0,45.75872193505445,18.28345211417064,10.599393061256182,122.47408334012933,58.03117609388132,0.0,8.0,18.032993866031312,1.001832992557297
ADI-46682,40.55050857506251,20.537576347424547,10.86988796924665,97.4783501758248,50.86807019709665,0.0,38.0,40.332126558702434,22.04032583626049,10.76970466999092,87.46002025025184,62.31401213706374,0.0,36.0,44.2184037089976,27.149674098302693,7.714114042691172,109.96118926308868,53.19733190479236,0.0,8.0,21.28895109184252,-1.502749488835942
ADI-47074,29.39044055832251,19.235193457100063,10.01832992557295,54.74015471333061,33.48626777622758,0.0,30.0,45.3680070679571,13.023828903244835,9.687725038029043,108.05770657722984,80.97315162344336,0.0,40.0,37.00520616258508,14.376303443197184,10.839832979469932,88.09117503556294,49.76605390528363,0.0,8.0,16.12951118017245,6.211364553855228
ADI-47186,50.58978325471963,21.38913439109825,9.617596728550032,143.86321773122756,66.24620663285113,0.0,36.0,42.18273472550966,17.231527471985473,10.869887969246651,106.34457215995688,75.53820763882004,0.0,36.0,39.49726573157135,28.301782039743586,15.969217901363283,77.02092046780484,38.49543273901406,0.0,8.0,19.310330931541863,4.1576069191127765
ADI-45370,34.10489964913171,18.63409366156569,10.278806503637846,72.73307525965961,47.38670054796005,0.0,40.0,42.87288634260469,17.131344172729744,5.91081465608804,108.04768824730424,76.06416995991262,0.0,36.0,36.629518790376096,18.63409366156569,2.3242525427329244,86.19771067962965,47.98780034349443,0.0,8.0,17.882718917147717,1.5027494888359456
ADI-47077,51.53376185662485,21.339042741470383,9.317046830782845,134.06529106401737,71.08005082194008,0.0263157894736842,38.0,42.63801216323848,19.034826858588605,10.619429721107329,80.22678604398821,63.04034105666779,0.0,30.0,40.06079678988483,24.39463336877013,10.45913644229816,80.04645610532785,42.40258140998751,0.0,8.0,20.186934800029494,2.3042158828817776
ADI-47079,40.602064892808144,12.322545808454729,7.814297341946901,127.83388985031084,51.04339097079418,0.0,36.0,43.15542943821806,12.623095706221916,10.01832992557295,99.28164956242792,54.54980644474472,0.0,34.0,36.76727082685272,21.08858449333106,5.8607230064601765,79.04462311277055,34.86378814099387,0.0,8.0,12.472820757338322,-0.300549897767187
ADI-47289,28.63572637059601,13.9254785965464,10.519246421851596,72.23215876338097,32.233976535530964,0.0,30.0,45.55084158909881,14.12584519505786,9.617596728550032,96.38635221393736,71.83142556635805,0.0,40.0,36.4041063670507,34.86378814099386,10.378989802893576,66.71205897439027,42.92854373108009,0.0,8.0,14.02566189580213,-0.20036659851145977
ADI-47191,37.23175703249293,16.88088592459042,9.537450089145448,80.11658441480688,44.43129321991603,0.0227272727272727,44.0,44.93534044429642,13.274287151384158,10.519246421851596,111.10327887460404,71.105096646754,0.0,32.0,40.536667461349545,22.691517281422733,10.2587698437867,82.0701587502936,65.01896121696844,0.0,8.0,15.077586537987289,3.6065987732062617
ADI-47192,41.7607821491305,24.745274916165187,10.619429721107329,94.3726678988972,54.77521886807011,0.0,32.0,60.69855643656511,18.684185311193552,9.868054976689356,114.31916278071294,75.13747444179711,0.0,40.0,45.70863028542658,35.71534618466757,10.919979618874516,97.46833184589924,50.16678710230655,0.0,8.0,21.71473011367937,6.0610896049716345
ADI-47290,86.53185144832378,13.9254785965464,10.118513224828678,136.31941529727112,66.92244390282731,0.0,34.0,42.33535314338169,17.331710771241205,10.358953143042427,105.89374731330616,48.18816694200589,0.0,38.0,232.5379604849551,34.613329892854544,11.260602836343995,539.7675797300192,82.17535121451212,0.0,8.0,15.628594683893802,-3.4062321746948054
ADI-47195,35.02724510293742,12.623095706221916,10.22871485400998,85.75690416290445,44.080651672520986,0.0,38.0,33.329731371140504,13.0739205528727,8.926331963685499,100.28348255498524,33.91204679806444,0.0,32.0,30.60599792262536,18.08308551565917,12.953700593765824,68.48530337121669,20.26207227447129,0.0,8.0,12.848508129547309,-0.45082484665078404
ADI-47196,32.4804801797523,22.190600785144085,9.397193470187428,73.96532984050519,37.168004023875646,0.0,38.0,65.94123688364618,16.02932788091672,9.20684520160154,164.1002441808849,61.31217914450645,0.0,34.0,39.66006359286192,26.648757602024048,9.397193470187428,76.19941741390784,36.11607938169048,0.0,8.0,19.109964333030405,6.1612729042273635
ADI-47083,49.345840622294325,13.775203647662806,9.216863531527114,138.85405276844108,60.460621100832746,0.0,36.0,48.14642390064933,16.329877778683908,10.168604874456545,126.3311403614749,62.689699509272735,0.0,36.0,51.71962824077036,17.131344172729744,10.05840324527524,132.592596564958,77.31646120060924,0.0,8.0,15.052540713173357,-2.554674131021102
ADI-47198,43.65487265068413,11.82162931217608,8.766038684876332,144.26395092825047,67.04767302689697,0.0,36.0,42.14934029242441,13.875386946918535,9.116680232271383,98.43009151875424,65.82042761101428,0.0,36.0,43.529643526614464,37.01772907499205,10.819796319618783,80.88799581907598,59.23337568495007,0.0,8.0,12.848508129547309,-2.053757634742455
ADI-47199,43.467765606485926,17.63226066900839,10.42908145252144,124.44769433546718,57.25475552464941,0.0,34.0,52.12167963909927,19.68601830375085,10.469154772223732,101.78623204382116,78.94443981351485,0.0,38.0,55.40136448841841,31.45755596629906,11.811610982250508,115.8419489294,73.28408340556614,0.0,8.0,18.65913948637962,-2.0537576347424604
ADI-47201,36.41662927945767,19.435560055611525,11.060236237832536,86.55837055695028,33.86195514843657,0.0,30.0,53.80093628280813,17.031160873474015,9.417230130038572,124.64806093397864,96.27615058475604,0.0,40.0,68.0745518442682,67.62372699761741,9.858036646763782,126.5114703001352,114.45941939967096,0.0,8.0,18.23336046454277,2.40439918213751
ADI-45447,37.82803517191339,17.081252523101877,9.507395099368727,95.07395099368728,56.95420562688221,0.0,34.0,33.41376670439778,16.580336026823232,11.04019957798139,78.56374327634315,34.438009119157016,0.0,38.0,26.13531819333843,16.580336026823232,11.290657826120714,45.322924583292014,9.19181770671318,0.0,8.0,16.830794274962557,0.500916496278645
ADI-47293,50.32101665510813,17.882718917147713,9.697743367954615,151.8778816716859,55.77705186062739,0.0,38.0,36.10355646928352,15.428228085382344,10.619429721107329,90.46551922792374,44.68175146805535,0.0,32.0,49.039724985679584,36.06598773206262,10.08845823505196,103.15874324362466,64.81859461845698,0.0,8.0,16.65547350126503,2.4544908317653693
ADI-45378,43.08471181521402,17.131344172729744,9.076606912569092,137.12088169131695,37.24314149831744,0.0,34.0,45.04491592785737,16.830794274962557,8.595727076141591,106.7352870270542,69.45207220903448,0.0,40.0,40.248640475989326,29.554073280440203,9.527431759219876,83.70314652816198,45.38303456284546,0.0,8.0,16.98106922384615,0.300549897767187
ADI-47204,34.883824800845005,15.127678187615151,10.078439905126388,91.76790211824822,32.1087474114613,0.0,40.0,115.17635613496977,19.43556005561152,8.575690416290445,105.7534906943481,73.75995407703084,0.0,32.0,26.573620127582245,16.830794274962557,7.954553960904922,53.91865165943361,31.65792256481052,0.0,8.0,17.281619121613335,-4.30788186799637
ADI-47093,36.91754577573632,18.23336046454277,10.889924629097797,75.53820763882004,48.71412926309847,0.0,38.0,44.31637708253446,22.49115068291127,9.106661902345811,91.06661902345812,72.63289196040388,0.0,34.0,53.710771313477984,29.65425657969593,10.889924629097797,117.00407520076648,94.42275954852504,0.0,8.0,20.36225557372702,-4.257790218368502
ADI-47297,43.37409577250689,18.78436861044928,11.020162918130245,86.28787564896001,53.24742355442023,0.0,38.0,56.16452550333706,27.400132346442017,8.946368623536644,111.20346217385972,83.12709255744154,0.0,34.0,48.13807529237802,27.800865543464937,10.97007126850238,101.78623204382116,72.78316690928749,0.0,8.0,23.09225047844565,-8.615763735992736
ADI-45440,40.924877745965496,28.552240287882903,8.816130334504196,62.414195436319474,40.87478609633764,0.0,32.0,44.872099736641246,18.03299386603131,8.705928705322892,95.104005983464,81.27370152121055,0.0,40.0,53.43526724052472,25.09591646356024,10.168604874456545,124.90853751204354,90.0647860309008,0.0,8.0,23.292617076957107,10.519246421851594
ADI-47209,35.54002541097004,12.422729107710456,9.7778900073592,86.50827890732242,51.218711744491706,0.0,40.0,45.3241032103421,17.131344172729744,9.898109966466077,117.71537662548216,67.9242768953846,0.0,34.0,39.32194495787383,25.09591646356024,10.539283081702743,79.37522800031448,58.85768831274108,0.0,8.0,14.7770366402201,-4.708615065019288
ADI-46678,47.494793055051765,18.433727063054228,9.286991841006124,114.04866787272248,57.07943475095188,0.0,38.0,39.21586852336776,21.48931769035397,10.21869652408441,93.57120150485136,57.505213772788736,0.0,34.0,40.34882377524506,23.492983675468565,9.567505078922167,83.19221170195777,49.18999993456318,0.0,8.0,19.9615223767041,-3.0555906272997433
ADI-47099,52.618495064648144,14.726944990592235,7.814297341946901,134.9969957470955,94.67321779666436,0.0,36.0,35.05163182709836,19.68601830375085,9.667688378177896,91.4974072102578,40.574236198570446,0.0,32.0,46.0717947452286,23.893716872491485,10.759686340065349,101.20516890813794,67.34822292466416,0.0,8.0,17.206481647171543,-4.959073313158614
ADI-47300,46.66959903749799,26.197932755373262,9.667688378177896,117.19442346935244,54.87540216732583,0.0,38.0,49.1705198485968,20.737942945936005,10.01832992557295,100.38366585424096,72.958487682985,0.0,36.0,45.095007577485234,35.81552948392329,11.210511186716133,84.06380640548261,61.16190419562285,0.0,8.0,23.467937850654636,5.459989809437257
ADI-47100,44.56094219542344,16.830794274962557,11.34074947574858,111.80456196939411,61.913278940040826,0.0,34.0,41.98793386584575,18.3335437637985,10.719613020363056,85.75690416290445,61.13685837080892,0.0,36.0,42.47771888442931,18.23336046454277,10.919979618874514,91.46735222048102,59.35860480901973,0.0,8.0,17.58216901938053,-1.502749488835942
ADI-47215,48.66125474404684,13.424562100267751,10.168604874456545,114.9603358959496,45.13257631470614,0.0,36.0,41.67625249038346,17.93281056677558,10.318879823340138,103.38916483191284,41.050106870035165,0.0,36.0,40.661896585419214,15.17776983724302,10.599393061256182,101.05489395925434,49.86623720453936,0.0,8.0,15.678686333521664,-4.508248466507828
ADI-47216,50.05095016254211,19.13501015784433,11.020162918130245,141.85955174611297,58.7074133638575,0.0,32.0,44.53147651917176,16.329877778683908,9.587541738773313,116.75361695262718,69.20161396089514,0.0,40.0,42.139600249441216,25.74710790872248,8.946368623536644,91.88812207735508,69.3268430849648,0.0,8.0,17.73244396826412,2.8051323791604226
ADI-47217,41.08628417254417,20.737942945936005,9.417230130038572,84.5547045718357,37.368370622387104,0.0,36.0,50.38956312301995,13.023828903244834,8.906295303834352,110.4019957798139,39.09653253454844,0.0,38.0,40.248640475989326,14.927311589103695,9.23690019137826,90.23509763963555,70.02812617975492,0.0,8.0,16.88088592459042,7.714114042691172
ADI-46710,42.58317498890902,18.684185311193552,9.64765171832675,85.85708746216018,60.3353919767631,0.0,38.0,43.22631075942351,31.607830915182653,7.7642056923190355,89.21322798722711,68.95115571275582,0.0,36.0,35.89066695836509,25.49664966058316,9.497376769443155,69.54724634332742,55.82714351025526,0.0,8.0,25.146008113188103,-12.923645603989101
ADI-47301,61.810149073159934,13.224195501756292,7.814297341946901,152.45894480736914,70.32867607752212,0.0,34.0,31.296735406967503,13.975570246174264,10.789741329842066,68.72574328943044,43.32927692810301,0.0263157894736842,38.0,46.647848715949046,31.056822769276145,11.07025456775811,91.8781037474295,66.9975813772691,0.0,8.0,13.599882873965278,-0.7513747444179728
ADI-47187,37.81919546903788,18.834460260077144,9.817963327061491,79.74590620756068,52.47100298518832,0.0,36.0,47.14737377751581,22.29078408439981,10.519246421851598,95.97560068698886,73.58463330333332,0.0,36.0,47.52445258443668,37.76910381941002,8.82614866442977,91.49740721025776,65.79538178620035,0.0,8.0,20.562622172238477,-3.4563238243226664
ADI-47105,40.06775396344427,16.730610975706824,9.968238275945083,103.99026462744722,46.0342260080077,0.0,36.0,37.25427297601252,20.938309544447463,9.317046830782845,101.1851322482868,33.486267776227585,0.0,36.0,58.156405217950976,50.99329932116631,10.589374731330608,117.9958898633982,89.38854876092465,0.0,8.0,18.834460260077144,-4.207698568740639
ADI-47106,32.79333328970879,17.181435822357606,10.01832992557295,65.82042761101428,37.04277489980598,0.0,36.0,59.76817770891815,16.229694479428176,8.986441943238935,119.3984560529784,58.53209259015996,0.0294117647058823,34.0,34.21259669583162,25.697016259094617,11.120346217385974,62.414195436319474,38.74589098715337,0.0,8.0,16.70556515089289,0.9517413429294308
ADI-45490,43.048763690186966,13.624928698779213,10.919979618874516,120.84109556226092,72.05683798968344,0.0,40.0,58.01447887733869,19.0348268585886,10.469154772223732,106.1442055614454,59.55897140753118,0.0,36.0,59.09562364847344,36.96763742536418,10.108494894903108,124.6580792639042,105.21751004332992,0.0,8.0,16.329877778683905,-5.409898159809385
ADI-47302,55.958634090528406,18.53391036230996,10.268788173712274,155.51453543466894,65.3696027643635,0.0,32.0,41.94674739837394,21.08858449333106,9.517413429294304,84.35433797332423,63.967036574783286,0.0,40.0,44.59409108120659,37.06782072461992,9.98827493579623,85.17584102722121,62.56447038520308,0.0,8.0,19.81124742782051,-2.5546741310210983
ADI-47304,42.86453773433337,18.28345211417064,9.317046830782845,114.15886950190377,45.98413435837984,0.0,36.0,31.37799864041952,14.025661895802129,11.210511186716133,76.67027892040977,30.30544802485817,0.0,34.0,43.917853811230415,16.930977574218286,8.034700600309506,101.70608540441656,55.95237263432493,0.0,8.0,16.154557004986383,4.257790218368511
ADI-47112,32.6514069490965,14.326211793569318,9.5174134292943,89.26331963685499,20.63775964668028,0.0,36.0,54.22289252085759,13.675020348407076,9.327065160708417,126.08068211333558,90.31524427904014,0.0263157894736842,38.0,59.671677619193886,48.08798364275016,11.961885931134102,120.01959250836394,89.3635029361107,0.0,8.0,14.000616070988197,0.651191445162242
